PCODE,governorate,district,cluster,camp_name,geo,TypeSite,girls,boys,women,men,individual,Shelter,NFI,Water,Sanitation,Waste_Removal,Food,,shelter_cat,NFI_cat,water_cat,sanitation_cat,waste_cat,Food_cat
CP000166,Idleb,Harim,Liyajlikum,Al Bayan (Qah) ,"36.2914583333333,36.7108833333333",IS,204,143,141,16,504,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000302,Idleb,Harim,Liyajlikum,Al Fateh Al Araby,"36.289785,36.7101916666667",IS,398,406,442,330,1576,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000256,Idleb,Harim,Liyajlikum,Al Hurriya wa Adalah,"36.2857066666667,36.7110733333333",IS,380,433,384,311,1508,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000303,Idleb,Harim,Liyajlikum,Al Ikhlas wa Al Taqua,"36.2853616666667,36.710175",IS,404,494,421,339,1658,0.6,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000155,Idleb,Harim,Liyajlikum,Al Nawaeer,"36.2875583333333,36.712975",IS,491,577,521,417,2006,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000487,Idleb,Harim,Liyajlikum,Al Qalaa,"36.280594,36.716403",IS,53,55,38,33,179,0,1,1,1,1,0,,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000485,Idleb,Harim,Liyajlikum,Al Sharqia,"36.2905333333333,36.713225",IS,404,459,426,339,1628,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000268,Idleb,Harim,Liyajlikum,Al Shrouk,"36.286515,36.7107783333333",IS,159,156,140,109,564,0.8,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000304,Idleb,Harim,Liyajlikum,Baraem Al Thawra,"36.28855,36.7147433333333",IS,257,331,282,218,1088,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000156,Idleb,Harim,Liyajlikum,Children of Freedom Martyrs,"36.2868033333333,36.7120416666667",IS,99,119,104,82,404,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000305,Idleb,Harim,Liyajlikum,Farajak Yarab,"36.2887383333333,36.7157183333333",IS,703,751,628,488,2570,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000157,Idleb,Harim,Liyajlikum,Fardoose,"36.2896166666667,36.7126933333333",IS,186,264,225,182,857,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000306,Idleb,Harim,Liyajlikum,Fateh Aleslam,"36.287855,36.7135866666667",IS,222,270,241,193,926,0.95,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000158,Idleb,Harim,Liyajlikum,Korayish (Al Khair),"36.290615,36.7113616666667",IS,195,165,190,162,712,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000159,Idleb,Harim,Liyajlikum,Lan Narka`llla Lilah,"36.2882383333333,36.7109383333333",IS,268,285,267,211,1031,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000160,Idleb,Harim,Liyajlikum,Liyajlikum,"36.287634,36.712251",IS,227,255,236,179,897,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000161,Idleb,Harim,Liyajlikum,Qassioun,"36.2909016666667,36.711495",IS,180,134,152,117,583,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000162,Idleb,Harim,Liyajlikum,Toyor Al Janna (Heaven Bird's),"36.289405,36.7133833333333",IS,199,291,245,192,927,0.85,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000164,Idleb,Harim,Qah,Abu Bakker Al Sidiq,"35.9144194343529,36.1836661147281",IS,152,143,150,117,562,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000307,Idleb,Harim,Qah,Afamia,"36.2923766666667,36.71116",IS,151,204,162,138,655,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000308,Idleb,Harim,Qah,Ahbab Al Rasoul,"36.2930733333333,36.7063",IS,154,157,171,152,634,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000165,Idleb,Harim,Qah,Al Arbaeen,"36.2938366666667,36.705365",IS,100,145,102,82,429,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000167,Idleb,Harim,Qah,Al Imam,"36.2919066666667,36.7103183333333",IS,199,251,199,176,825,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000178,Idleb,Harim,Qah,Al Intisar,"36.2916833333333,36.70867",IS,123,140,123,110,496,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000169,Idleb,Harim,Qah,Al Motasem,"36.29448,36.7085883333333",IS,89,100,83,64,336,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000170,Idleb,Harim,Qah,Al Muhajreen,"36.2935816666667,36.7052666666667",IS,260,313,218,188,979,0.9,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000123,Idleb,Harim,Qah,Al Nour (Qah) ,"36.296533,36.705112",IS,263,303,219,198,983,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000309,Idleb,Harim,Qah,Al Radwan,"36.2941816667,36.7045966667",IS,68,84,88,64,304,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000171,Idleb,Harim,Qah,Al Rahmah (Qah) ,"36.29299,36.7075066667",IS,141,161,167,133,602,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000421,Idleb,Harim,Qah,Al Rayan (Qah) ,"36.2927616667,36.7059916667",IS,474,511,424,331,1740,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000173,Idleb,Harim,Qah,Al Waleed  *,"36.2930516667,36.7069",IS,233,263,207,164,867,0.9,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000310,Idleb,Harim,Qah,Alebaa,"35.907426595406,36.1873424259947",IS,345,425,264,206,1240,0.8,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000176,Idleb,Harim,Qah,Ataa 2 (Hamad Al Ammar 1,"36.2938116667,36.7075816667",PC,160,232,167,76,635,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000126,Idleb,Harim,Qah,Ataa 3 (Al Ansar),"36.2945783333333,36.7124366666667",PC,254,238,228,181,901,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000312,Idleb,Harim,Qah,Ataa 4 (Al Reaya Al Islamiya),"36.2876716666667,36.711815",PC,382,368,227,190,1167,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000181,Idleb,Harim,Qah,Ataa 5 (Shabab Al Khayr),"36.2911183333333,36.7097833333333",PC,269,273,230,172,944,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000313,Idleb,Harim,Qah,Ataa 7a (Ataa Almara Alkwaityeh 1),"36.2933433333,36.6973933333",PC,468,443,332,260,1503,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000175,Idleb,Harim,Qah,Bani Omiyet,"36.2942083333333,36.70876",IS,96,104,121,90,411,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000177,Idleb,Harim,Qah,Hibat Allah,"35.8763675781772,36.203455734471",IS,181,225,193,148,747,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000134,Idleb,Harim,Qah,Kura Mankouba,"36.2951416666667,36.7037733333333",IS,162,155,116,88,521,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000179,Idleb,Harim,Qah,Madenh Monarh (Hmamiat),"36.2917383333333,36.7095183333333",IS,169,198,199,144,710,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000311,Idleb,Harim,Qah,Nasret Al Rasoul,"36.2923733333333,36.71231",IS,255,313,253,217,1038,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000138,Idleb,Harim,Qah,Qadisiya,"36.2962466666667,36.7108666666667",IS,715,837,668,525,2745,0.75,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000180,Idleb,Harim,Qah,Qah,"36.293056,36.727222",IS,1179,1731,866,308,4084,0.4,1,1,1,1,0,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000132,Idleb,Harim,Qah,Reef Hama Mankouba,"36.2968833333333,36.7015083333333",IS,261,301,211,174,947,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000141,Idleb,Harim,Qah,Sahl Al Ghab Alawal,"36.2925866666667,36.7073383333333",IS,97,121,104,88,410,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000422,Idleb,Harim,Qah,Shuhada Khan Sheikhon,"36.2938383333333,36.7119866666667",IS,267,328,279,205,1079,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000184,Idleb,Harim,Qah,Shuhadaa Abdeen,"36.2927083333333,36.7084666666667",IS,181,220,173,144,718,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000146,Idleb,Harim,Qah,Sons of Homs (Abna Homs),"36.2975733333333,36.70139",IS,243,265,182,142,832,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000602,Idleb,Harim,Qah,Al Taibah* ,"36.3108833333333,36.7259716666666",IS,307,303,256,221,1087,0,1,1,1,1,0,,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000601,Idleb,Harim,Salam,Al Atlal* ,"36.28370591,36.71211745",IS,506,621,398,314,1839,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000655,Idleb,Harim,Qah,Shohadaa Alghab *,"36.281832,36.713654",IS,312,381,303,243,1239,0.3,1,1,1,1,0,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000666,Idleb,Harim,Qah,Al Akram*,"36.27393768,36.73031321",IS,1043,988,1110,994,4135,0.35,1,1,1,1,1,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000667,Idleb,Harim,Qah,Wadi Alghazal*,"36.28253125,36.73177501",IS,620,575,670,545,2410,0.3,0.75,1,0.75,1,1,,3. Partially covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000745,Idleb,Harim,Qah,Al Salam (Qah) * ,"36.277251,36.724208",PC,575,583,546,497,2201,0.3,1,1,1,1,0.99,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,2.Mostly covered
CP000846,Idleb,Harim,Qah,Al Ard Altaybah * ,"36.30409444,36.76085278",PC,263,298,279,223,1063,0.25,1,1,1,1,0,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000847,Idleb,Harim,Qah,Al Anadoul * ,"36.25629444,36.72595278",PC,178,211,161,123,673,0,1,1,1,1,0,,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000869,Idleb,Harim,Qah,Kafrnodeh Alawal * ,"36.28305556,36.71172222",PC,239,264,218,182,903,0,1,1,1,1,0,,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000186,Idleb,Harim,Salam,Al Forkan,"36.267586,36.721482",IS,877,1004,760,598,3239,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000189,Idleb,Harim,Salam,Al Midan,"36.263449,36.728872",IS,438,463,367,318,1586,0,1,1,1,1,1,,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000493,Idleb,Harim,Salam,Al Sabah,"36.2649028,36.7019694",IS,495,586,489,395,1965,0,1,1,1,1,0,,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000191,Idleb,Harim,Salam,Al Salam (Aqrabat) ,"36.277047,36.723946",IS,847,960,728,599,3134,0,1,1,1,1,0,,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000044,Idleb,Harim,Salam,Aqrabat (Ahl Al-Athar),"36.26600404,36.70230587",IS,217,248,197,147,809,0.35,1,1,1,1,0,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000318,Idleb,Harim,Salam,Abl Baydar,"36.28900467,36.72952007",IS,71,76,66,56,269,0.3,1,1,1,1,0,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000265,Idleb,Harim,Salam,Al Ahd Billah,"36.28417041,36.72786145",IS,345,380,358,288,1371,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000387,Idleb,Harim,Salam,Al Awdah,"36.28925879,36.73417503",IS,924,968,665,506,3063,0.3,1,1,1,1,0,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000486,Idleb,Harim,Salam,Al Badiah (Al Midan Extension) ,"36.2640972,36.7280417",IS,208,236,162,121,727,0,1,1,1,1,0,,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000319,Idleb,Harim,Salam,Al Goroub (and extension) ,"36.28140386,36.7120305",IS,401,441,362,292,1496,0.4,1,1,1,1,0,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000187,Idleb,Harim,Salam,Al Jolan,"36.28203814,36.71516774",IS,510,571,477,399,1957,0.85,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000188,Idleb,Harim,Salam,Al Khalij Al Arabi,"36.28132469,36.71650158",IS,156,146,130,102,534,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000168,Idleb,Harim,Salam,Al Majd,"36.28466738,36.7183469",IS,307,339,265,175,1086,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000386,Idleb,Harim,Salam,Al Mutahaboun Bellah (and extension),"36.28956324,36.73027534",IS,693,796,679,559,2727,0.4,1,1,1,1,0,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000190,Idleb,Harim,Salam,Al Nasser (and extension) ,"36.2830586,36.71879101",IS,703,825,612,496,2636,0.35,1,1,1,1,0,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000488,Idleb,Harim,Salam,Al Shomoukh,"36.28592297,36.73093237",IS,340,315,425,310,1390,0.36,0.55,1,0.8,1,1,,3. Partially covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000172,Idleb,Harim,Salam,Al Tawheed,"36.26981412,36.72436674",IS,384,422,287,249,1342,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000174,Idleb,Harim,Salam,Bab Al Hawa,"36.2896756,36.72858135",IS,237,271,193,150,851,0.35,1,1,1,1,0,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000193,Idleb,Harim,Salam,Dar Al Riaya - Disabled,"36.28224857,36.71390549",IS,457,495,385,285,1622,0.9,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000484,Idleb,Harim,Salam,Fatih Halab,"36.2759333,36.7304333",IS,192,175,148,106,621,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000320,Idleb,Harim,Salam,Kafr Nabutha Alamal,"36.2821258,36.71351564",IS,104,157,148,128,537,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000321,Idleb,Harim,Salam,Kafr Nabutha Alhora,"36.28424556,36.72789853",IS,177,168,141,108,594,0.75,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000863,Idleb,Harim,Salam,Kafr Nabutha Alhora Extension * ,"36.2816,36.73175",PC,742,819,585,446,2592,0,1,1,1,1,0,,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000266,Idleb,Harim,Salam,Kafr Nabutha Alsmoud,"36.26728942,36.71706858",IS,409,479,323,241,1452,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000423,Idleb,Harim,Salam,Mareiwdah,"36.29536948,36.73534201",IS,141,160,113,80,494,0.45,1,1,1,1,0,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000322,Idleb,Harim,Salam,Muhajreen Al Gab,"36.28169811,36.71472512",IS,172,168,142,108,590,0.3,1,1,1,1,0,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000195,Idleb,Harim,Salam,Shams Al Izza (and extension) ,"36.27052105,36.72567306",IS,54,57,47,35,193,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000323,Idleb,Harim,Salam,Shuhada Kafr Nabutha,"36.28149398,36.71697452",IS,214,264,218,195,891,0.4,1,1,1,1,0,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000324,Idleb,Harim,Salam,Zahrat Al Jolan,"36.28120352,36.71830854",IS,265,260,243,157,925,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000412,Idleb,Harim,Salam,Zahrat Al Khalij Al Arabi,"36.28173353,36.71556391",IS,137,168,161,118,584,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000603,Idleb,Harim,Salam,Molhaq Albaidar* ,"36.29095206,36.73182451",IS,76,83,66,45,270,0.8,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000728,Idleb,Harim,Salam,Shohdaa Maarit Hurma * ,"36.282161,36.714369",IS,236,301,232,182,951,0.28,1,1,1,1,0,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000045,Idleb,Harim,Sarmada,Al Dana,"36.20449078,36.75678668",IS,117,117,106,105,445,1,1,1,0,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered
CP000519,Idleb,Harim,Sarmada,Al Nashmi,"36.2218822,36.73940172",IS,259,210,223,110,802,1,1,0,0,0,1,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000403,Idleb,Harim,Sarmada,Al Faraj (Al Ghab),"36.2223039893433,36.5389269869774",IS,624,578,426,417,2045,0.5,1,0,0,0,1,,Not covered - N/A,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000404,Idleb,Harim,Sarmada,Al Faroq Omar,"36.2016963968229,36.7115668385745",IS,453,416,337,294,1500,1,0.4,0,0,0,0,,1.Fully covered,3. Partially covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000405,Idleb,Harim,Sarmada,Al Fateh,"36.20175567,36.7108638",IS,151,185,102,82,520,0.5,1,1,1,1,1,,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000197,Idleb,Harim,Sarmada,Al Imdad,"36.20187117,36.71299754",IS,809,902,568,461,2740,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000514,Idleb,Harim,Sarmada,Al Jabal (Sarmada) ,"36.18265411,36.68938465",IS,420,388,286,281,1375,0.82,1,0,0,0,1,,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000279,Idleb,Harim,Sarmada,Al Khirba Al Muhasara (and extension) ,"36.20261283,36.71203729",IS,565,523,385,378,1851,0.9,1,0,0,0,1,,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000512,Idleb,Harim,Sarmada,Al Mahaba,"36.21618161,36.69416996",IS,240,192,170,150,752,1,1,0.9,0.27,1,1,,1.Fully covered,1.Fully covered,2.Mostly covered,3. Partially covered,1.Fully covered,1.Fully covered
CP000529,Idleb,Harim,Sarmada,Al Mawada,"36.17165278,36.7357892",IS,320,300,250,440,1310,1,1,0,0,0,1,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000511,Idleb,Harim,Sarmada,Al Nasr,"36.24858313,36.7071189",IS,1762,1848,1443,1531,6584,0.5,0,0,0,0,1,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000196,Idleb,Harim,Sarmada,Al Nouri,"36.18314281,36.68963231",IS,259,240,177,173,849,0.95,1,0,0,0,1,,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000418,Idleb,Harim,Sarmada,Al Rahman,"36.19749983,36.6791941",IS,80,88,43,42,253,1,0,0.9,1,0.9,1,,1.Fully covered,Not covered - N/A,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered
CP000062,Idleb,Harim,Sarmada,Al Sadaka,"36.2010168706117,36.7124449506148",IS,185,223,133,108,649,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000456,Idleb,Harim,Sarmada,Al Sufara'a,"36.1638720662429,36.7496433893709",IS,106,80,51,24,261,0.75,0,0.95,0.75,0.95,0.8,,2.Mostly covered,Not covered - N/A,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP000063,Idleb,Harim,Sarmada,Al Ummah,"36.199956475366,36.7112076660199",IS,264,306,158,124,852,0.5,1,1,1,1,1,,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000490,Idleb,Harim,Sarmada,Al Wafa (Sarmada) ,"36.16481185,36.74993421",IS,241,229,189,180,839,0.95,1,0,0,0,1,,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000531,Idleb,Harim,Sarmada,Ali Bin Abi Taleb (Sarmada) ,"36.1912370936921,36.6947932188903",IS,2625,2430,1790,1755,8600,1,1,0,0,0,1,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000065,Idleb,Harim,Sarmada,Ariha,"36.2095100431439,36.7226403787516",IS,125,124,99,98,446,0,0,0,0,0,1,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000445,Idleb,Harim,Sarmada,Ghetaa Al Rahma2 (Al Kamouneh),"36.1618986298527,36.7488529874243",IS,588,544,401,393,1926,0.75,1,0,0,0,1,,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000453,Idleb,Harim,Sarmada,Islamuna 2,"36.2055220300957,36.7287875033169",IS,1325,1226,903,886,4340,1,1,0,0,0,1,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000510,Idleb,Harim,Sarmada,Kelbit,"36.22608642,36.71005782",IS,3881,4087,2496,2036,12500,0.35,0.8,1,1,1,0,,3. Partially covered,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000198,Idleb,Harim,Sarmada,Khaled Bin Al Waleed,"36.2029770036117,36.7104019903936",IS,424,393,289,284,1390,1,1,0,0,0,1,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000530,Idleb,Harim,Sarmada,Matahen Al Khair,"36.1706812500894,36.7283340011207",IS,723,576,811,690,2800,0.9,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
